284737726018891776	positive	"Well yes, it has been announced that i will be back for my 3rd year as host of Disney's Star Wars Weekends! I'm... http://t.co/E29u9hKt"
240717817899544576	neutral	@JoAlwayss You want Sat Go Art Park?
272773094127579136	negative	If you are trying to pass off Thanksgiving Leftovers as Sunday Meals..you deserve an uppercut. We tired of that shit now
221734306932981760	positive	vanilla fudge chunks OMFG. you may come to me
203866428888203264	positive	Still so happy @PTPGOfficial won battle of the bands and they get to play on ABC Sunday night. Cannot wait to play with them June 1st.
276277661779783680	neutral	Youth Soccer tonight at Double Play Wednesday night. Kinder kickers for ages 3-6 is from 5-5:45pm....Ages 7-10... http://t.co/PPHADqro
221667024525459456	positive	@StevieVanZandt It's my 25th birthday tonight!! and i'm ready to rock at Roskilde Festival! Bring your A-game! :)
248759528512950272	positive	@austincarlile nice job at Riot Fest. Sadly I Couldnt make it that early on Saturday but I Heard you guys killed it :) good job
230292793665392642	negative	"@meow_alot Almighty May, tell me what are my options to show Kiryu my tattoo except for cutting off my arm and throw it on stage 8D"
242113867700916224	negative	"CLG may have lost to Dignitas but i do know this: Eagles of Death Metal are off the chain, http://t.co/XS9Jggn9"
242287439660584960	neutral	"Carly Rae Jepsen rolling up at the Pomona Fairplex. Nbd. Yes, the average age at the concert may have been 1 http://t.co/81CzufQK"
272391655502540800	neutral	See Marcello Giordani in concert on Feb 2 w/ the Dallas Opera Orchestra @ Winspear Opera House for ONLY $25. http://t.co/KrpTCLKn
281681137129095168	neutral	"The Democratic Union of Madrasha army takes full control in Raccoon City.: Thu Oct 20, 3083. After the attack, t... http://t.co/QxOdXhqr"
261454397618413568	neutral	"From the Twitter just now from RNDM: """"RNDM has a beef with Pearl Jam Radio on @SIRIUSXM channel 22. Tune in Thurs... http://t.co/7VXyCkIP"
263742466342137856	neutral	Its going down this Saturday at Rum Runners st cloud...btw where the party at tonight?
246943356654063617	positive	Hope the weather is like this for Ironman Wales. Lovely and sunny yet not too warm. Good luck all. May the wind be behind you all the way.
205741601098698752	positive	"@fuckreece Manchester, just seen De La Soul are playing the Sunday as well. The lineup is quality."
238469196734930944	positive	Saturday Aug 25th Rum Runners will be hosting the Captains Hangover...Come celebrate the ccdjo champs birthday. I might even do the wobble..
249640601384022016	positive	Spaghetti dinner/movie for the Barbarians football team. Big game tomorrow vs Upland!! Go Barbs!!!
237707632847237120	neutral	#Neon Splash Dance on Thursday @SurrenderVegas with sounds by @iamdallask! Neon attire highly encouraged. Bring your bikini! #SplashDance
222774371113107456	neutral	"As you might have seen, the Great Yorkshire Show is cancelled tomorrow. All children in school at normal time please"
253634407779426304	neutral	@mariemarie0 are you in the land of my fathers*? (*just the one father. Ignore what you may have read of Liverpudlian sexual mores)
240439328801689601	neutral	If only it was possible to be part of the Blackpool Illuminations concert on Friday!
268167571122053121	neutral	Learn how to make soup with Danny Elfman's recipe: http://t.co/rFyJKjdD
244938631188467712	neutral	@EnriqueMantica We are done for the rest if the day. Tomorrow we will be in Hollywood's Art Park for dinner
207984727729246210	positive	@Rachael1130 drake will be in Ohio June 6th with waka flocka j cole 2chainz and a bunch of other really good artist. We're fuggin going!!!
274606998358732800	positive	@radioandra On monday I request some Queens of the stone age to celebrate that they're finally coming to Roskilde festival again!
251192427271032832	positive	"It's Thuuuuuursday and my bestie is arriving tomorrow, Antonio Carluccio shortly after that and then a fabulous event with Reiss on Tuesday!"
228883376197734400	positive	We're just over 24 hrs away from the WPSL Elite Championship in Rochester vs the formidable @wnyflash. 3rd time's a charm Red Stars!
261659982402048000	neutral	@DaleEArnold the same way Joel Skinner held Kenny Lofton at 3rd in 07. #Destiny
210449221210488833	positive	"Fresh Copper River Salmon this weekend! Starts Friday night, don't miss it!!"
281051295304011776	neutral	"one more final tomorrow then I'm done for the semester..I been waiting on Christmas break since Thanksgiving break, lbs"
232772482099183617	positive	@WildBirdFood Great! All down to hard work of SAGG and others. Getting increasing reports of reds in Haltwhistle too. Long may it continue!
208684518478069760	positive	"@macklemore It's my best friends 19th birthday today and she LOVES you! We saw you at Soundset on Sunday, show my girl @HeyitsTurr some love"
275993827154747392	positive	Tonight at home vs Summersville! Good luck to our boys. Play with the same fire you ended with Saturday against Thayer &amp; Alton #lovemyealges
216351332481761280	positive	Too much sun today!.. At least I got one picture with ma girl @daniartaud @ Pomona Fairplex http://t.co/Mr1I7Ijf
272468268843950081	neutral	"EP #126: Psychobilly Friday From Space! - Terminal Signal: Psychobilly from Mad Sin, Nekromantix and the Quakes!... http://t.co/6KlodjYr"
207849540617895938	neutral	Bill Cosby Live at the Winspear Opera House on June 9th! http://t.co/iT2Zz9Tm #billcosby
237832670992801792	neutral	"Silver Lining: Even if you missed their performance at the Creative Alliance on August 12, you can still enjoy the... http://t.co/3062tyxO"
254279844924366848	neutral	Hope to see everyone at Eldora Speedway TOMORROW for the full UMP Nationals event! This evenings events have been... http://t.co/Yh3rrrH4
267737385943572481	neutral	"Nov 11, Boston Celebrity Chef Class - What to Do with Thanksgiving Leftovers: The BCAE Teams Up with Local Food ... http://t.co/tQAk21Nb"
249558271244001280	negative	Ironman Wales highlights on Channel 4 tomorrow morning at 6.35am. I hope there's no footage of me being sick on the run!
236999439355621376	neutral	Will be on ABC Sunday night 10pm with Dr Joe Tucci &amp; Prof Liz Handsley re sexualisation &amp; commercialisation of kids
201842803544829952	negative	"Yup, guess what? Citizen weren't the happiest supporter last night, Liverpudlian were. The Fact is: finis in 8th, below Everton Asses #LOL"
223843639099523072	neutral	#Thailand Parcels packed with ammunition and illicit drugs were Friday intercepted at Songkhla's Hat Yai Post Of... http://t.co/NH1F1sLn
267748098678341632	positive	"Saturday Nov 24th FM Kirby Center in Wilkes-Barre,PA...Hope to see you there... http://t.co/9OhG3Qcl"
200285374717763584	neutral	@bumblingbilly http://t.co/otowFImj A De La Soul song you may have heard!
238010022464987136	negative	"#Accused Olivia colman, Joe dempsie; Jimmy mcgovern always comes out with gold, pity I missed the 1st episode"
259186552532516864	neutral	wow Friday that was quick - charity dog walk tonight for @guidedogs If you're going through Blackpool Illuminations tonight give us a honk
272978007407349760	positive	A quality weekend in Manchester with @shauntengland :) Runrig were superb on Friday night!
284756382534758401	positive	I love how Thanksgiving break had hella bangers and we're in the 2nd week of winter break and have failed to have one yet
235619802301992960	neutral	"@jorijenae How are things in """"Vegas""""? When do you start """"Monday""""? Do you know where you're shooting? Fox, Universal, Warners, Paramount? lol"
265664321860825090	positive	@SOYALEXGUZMAN Good Night we waiting for tomorrow can we have TWITCAM please with Maite
264569479852331008	neutral	"Left over Halloween candy is probably past it's expiration, right? That's what I'll tell my kids when they see the empty wrappers tomorrow."
247095985900253185	positive	Jimmy McGovern's Hillsborough on ITV3 @12.05. Wish they'd show it nationwide on ITV at 9pm tomorrow. The nation would see it with new eyes
255622502875811841	positive	"@Asa_kiri Kiryu is a VK band &amp; I will see them again in January as they're amazing live, but Juri is the VK guy or was actually..."
231738270705410048	positive	"DON'T FORGET: Youth Soccer registration (ages 5-17) is going on now. We are taking registration TODAY , Saturday,... http://t.co/3xHtV7P0"
250363410146013184	neutral	Live semi-finals this Thursday night 9-10pm on CW Network. America votes. Please share with friends. #teamjordan http://t.co/ADIyfYrG
274154883479904257	neutral	"@esthercarodan Nicole R, jov, two Capistranos, Kait, Me, Danee, Tuesday, and more... not sure of the others"
277033658563579904	positive	Runrig tonight!! Cant wait. Then off to Oban to play in Coasters Bar with Murdo Ewen Cameron tomorrow night. Come along if you're free :)
212916234818293762	neutral	"Star Wars Weekends may be over, but the """"Carbon-Freeze Me"""" Experience is still open through June 16! http://t.co/G46NrJ4w"
248152612359266305	neutral	"Just got an e-mail from Eldora Speedway with the 2013 Kings Royal dates, July 12-13. #kingsroyal"
248138444176510977	positive	Wanna see stars this Friday? Check out the Red Stars we have coming in! http://t.co/9jNMOttj
216890520440553472	positive	"GAME DAY! Red Stars meet Philly Fever for the 1st time this season at 6:30pm CT in Egg Harbor, NJ. Follow twitter for live updates."
196206481463443456	positive	De La Soul the 25th of July in Amsterdam! Ah I wanna get my DeLa Dunks signed!
238279719999643652	positive	quite looking forward to Blackpool Illuminations with @ryanbamford94 next Friday. #NeverHadTheShits
270063359641153536	neutral	"Its dat time of the year again, playoff futbol for our sundays team, quater finals tomm, we on team curfew 4 rest of playoffs on SAT nights"
285294684979466240	negative	"I don't know why I played Resident Evil Operation Raccoon City, but I did. And I'm not happy about it or the video I made of it for tomorrow"
272629662553866241	positive	"@kristal_bailey I'm actually probably gunna buy it. (Danny Elfman enthusiast, can't help myself!), but i'll let you know tomorrow!"
208648489922592769	positive	"Happy Friday! Come for Copper River Salmon. The freshest, most wonderful salmon in the world! And dessert too of... http://t.co/WzaAaJp1"
249666285338755072	positive	"The canopy survived the winds today! Hoping to see a lot of people tomorrow at the New Earth Festival in Atlanta, IN"
206574217297281024	positive	@FeelNoPayne: I wanna go to the pool tomorrowcome to knollwood
240375961449803776	positive	I've won tickets to Blackpool Illuminations!!!!! See you Friday @juiceofficial!!! Xx
196020570939334656	positive	"@KeithOlbermann Sure enjoyed seeing you on ABC Sunday, especially you and George talkin' baseball."
267631115009945600	positive	Kira the 1st person to send me a Veteran Day text she just made me feel proud
256214219203149824	neutral	@elviofernandes Do we know who is gonna play bass for Daughtry on the tour with 3 doors down See you again on Dec 1st in Binghamton NY
235709305230336000	neutral	Have you watched @rihanna 's new fashion tv show 'Styled To Rock' 1st episode? No? Here's the link http://t.co/9F06jRHR
220701764675059712	positive	"got a free ticket to the San Diego County Fair for Indepence Day in Del Mar, CA for anyone who wants it."
251369226227568640	neutral	Sunday ITV1 10:20pm Jimmy McGovern's docudrama Hillsborough. Harrowing but shows how media can question authority and bring about change
222194074873102338	neutral	"I used to watch ABC Sunday night movies with the fam, now we watch #newsroom on HBO, how times have changed."
254404138736185344	positive	@Ihavefriends17 I loved racing Grand Bend. Got my 1st Top Fuel Win there against Shirley Muldowney in the final
233597165296046080	neutral	I gots to make vanilla fudge tomorrow
284730054603309057	positive	@jaymohr37 2nd Best Sports Moment: Rob Riggle hosting the ESPY Awards #funny
264326155283337216	positive	Happy Birthday Mitchie and #twittlessLuis! Ill bring you stuff monday :p @Mitchie_henson
258715125660385280	positive	"In other news (realised I seldom tweet these days), I climbed Mount Snowdon on Saturday with two wonderful friends. SH-BOOM! #Wales"
253040071102562304	positive	Don't forget to sign up for our Right To Offend Debate with David Aaronovitch &amp; Mehdi Hasan next Thursday http://t.co/L81WToeN
261308574314160129	positive	"@Jles9 Revenge on ABC Sunday nights is a great show, u should check it out"
282212919763152897	positive	"I don't know about you guys, but i was ready for this break on Sunday of Thanksgiving break."
281861699433287680	neutral	Two of the guys on our day out at Lechlade last Monday 17.12.12 http://t.co/J7w8hgen
249495762717773826	neutral	#xc-dsign The digital installation built for 2nd Nature Gardens at the Chelsea Flower Show used a ge http://t.co/kRGyrZzn
260879875710259203	positive	Big weekend ahead at Maverik Center Friday and Saturday at 7. Oktoberfest Specials. Saturday is Angel's Hands Night with Cowbell Giveaway!
201284085228900353	neutral	The reason that Nurses Day is held on the 12th May each year is because this is the birth date of Florence... http://t.co/QShN5pDP
238711680379535360	negative	"@finchypoos Of Monsters and Men, Deap Vally, Eagles Of Death Metal, Gaslight Anthem, Foos - and that's just tomorrow! Sorry for late reply!"
273934222572523520	positive	Buy a DG membership between Nov 1 and 30 and you could win tickets to Ballet West's The Nutcracker! http://t.co/JqXuvmMY
223720448523894784	positive	Looking forward to the London Grand Prix tonight and tomorrow
271702405463293953	positive	"@matt4wallace4 yea im good thanks, and no but i am in haltwhistle. are you staying at phils on fri, i was guna pop in and say hi to him?"
240490731406503937	neutral	"Watch me on the CW Network's new hit music show """"THE NEXT"""" September 6 at 8 pm central!!!"
225700905020964864	positive	"@wintersleep saw you play at Bluesfest last sunday, your lead guitarist blew my freakin' mind!! Wow... what a rock star !! Great show"
255415812670763008	positive	Whitey Anderson was a thoroughly deserving winner of the NIFWA Manager of the Month even before Saturday. When will he walk Lough Erne?
235508781180669953	negative	Do I ring up Warners tomorrow and tell them I put the wrong number on or do I leave it and cry
248791875090251776	neutral	Since yesterday was the 10th anniversary of the worldwide celebration of International Talk Like A Pirate Day.... http://t.co/y07AhjUh
224222808463507456	neutral	"Natash Hastings 4th (51.89), Jessica Beard 6th (52.08) in 400 at London Grand Prix. 1 of the could be named to @USOlympic 4x400 relay team."
265407192654569472	positive	Beautiful sun rises these days and still mild with no wind. We are heading out to some islands on Lough Erne we've never been to before!
240305520597147648	positive	Good afternoon on a beautiful Tuesday from the unseen high-angle view in Hat Yai! http://t.co/MPJnCtW0
279571699752640512	neutral	#Gardening Fact Friday: The most expensive garden was designed by @DavidDomoney for the 2010 Chelsea Flower Show and included a $5m diamond.
224263004517171201	positive	YOU MUST READ! http://t.co/wWrjXVLv Karina Smirnoff Wows in a Low-Cut Yellow Dress at the ESPY Awards (PHOTOS)
217047909768769537	neutral	Red Stars fouled at 20 yards. Chalupny takes the free kick but GK gets in front of it. 1 minute left in 1st half.
266325391805911040	positive	"Some may have called me childish, but I now sit with a bag the size of a small child full of Halloween Candy. #Winning #StillAKidAtHeart"
258151110873845760	positive	"@DanList13 it was a Saturday when I went, stopped off en route for a few jars at Haltwhistle and Haydon Bridge so was good fun."
235776554347683840	neutral	Just eating a giant slab of vanilla fudge to distract from results day tomorrow
283678656398770176	positive	@AdamFritz1 sweet keep me updated I'm getting ready for our big Jiujitsu promotion at the end of Feb.
275828118143524864	neutral	"For those that missed it I'm dropping a NEW Batman track tomorrow since DKR debuts. If you want it, I'll send it to you. Only way to get it."
276693266479607808	neutral	who got that new Batman dvd and trying to let me hold it till April
270054598390190080	positive	Sitting on the floor watching the Stones doc Crossfire Hurricane for the 3rd time. @lberry_ @AxlRouth @alwicker @hberry8 @RadTadCaylor
223062243665903618	negative	Typical that when the Great Yorkshire Show gets cancelled the sun comes out. Oh well. That's England for you.
250435512744161280	positive	#EAFirstPlay at Westfield Parramatta is going off! We are there from today until Sunday so come and say hello
276356090021695488	neutral	"RNDM: 8 November 2012 - Bowery Ballroom, New York (Notes from the Road) http://t.co/pSBvy3yA"
255987158500913152	positive	"#TVD is back tomorrow @ CW Network. Finally! The long wait is over!! Yay!!! Well, i can already watch it by Friday evening. @rosherxantina"
209003847895625729	positive	The band enjoyed a day of sightseeing in Berlin today. We hope to see you at ROCK IM PARK tomorrow! -PRESET
202937251410358272	neutral	"Ain't got a drug problem but a love problem, but then again that may be one in the same. _De La Soul"
231758315431018497	positive	An hour afternoon nap in Hype Park though the first half of the football in the sun... Nice!
239360273650167809	neutral	"#WWE debuting new children's series """"Saturday Morning Slam"""" on the CW Network at 10 a.m. EST today. ."
208578971934269442	positive	to all going to cardiff for barbarians game tomorrow- have fun jammy buggers..c'mon hogia ni
274368900236455936	positive	Super Saturday is on tomorrow at Westfield Parramatta. One day to grab some pre Christmas bargins. For one day... http://t.co/r1pUbfcJ
252067370871443457	positive	Ben Sollee and fresh pot of coffee make saturday morning perfect
275388887386427394	positive	Don't miss Carmen on the 100th episode of 90210 airing tomorrow night 8/7C on the CW Network!
242902624603627521	neutral	@RuMoseley I go back next Tuesday to enrole mate I think you do too
256041867194548224	negative	"Supersonic, Paul Foot, Boris in December, Runrig, boring car stuff, Turbonegro... going to be pretty broke for Christmas! Yay!"
272020151858241536	neutral	Fans lined up for Black Friday $5 tickets at Maverik Center available to the first 500 fans lined up when the box... http://t.co/2hSTjYTR
261421029434458112	positive	Make sure you head down &amp; see @cassihilbers singing at Westfield Parramatta this Saturday at 10:30 &amp; 2:30 on the main stage! :) x
231705721375428608	neutral	Lavender fields at Hvar island. Imagre taken during our Adriatic2Alps photo tour in June. Share if you like... http://t.co/GcD3wtTO
268792988044492800	neutral	Tomorrow (11/15): #KitchenParty Live with Kent Whitaker: What to do with Thanksgiving Leftovers http://t.co/W04ySDSr
267648181419012096	positive	"@churchscotland. Very moving Remembrance Service with our new Minister, Rev William Heenan. For our tomorrow, they gave their today."
220337267171016706	positive	"Doom metal legends SUN O))) have announced an Australian Tour for this October with """"post-everything"""" act @Pelicansong http://t.co/csBUKN12"
237833142776496129	neutral	L' ECOLE CULINAIRE SALT OF THE EARTH FESTIVAL: On Sept 15th some of the top chefs in th... http://t.co/GAkZuHAw Comment On My Blog!
208681220446498816	neutral	"Sam Warburton Wales exclusive interview: When Wales play the Barbarians in Cardiff on Saturday afternoon, Sam Wa... http://t.co/MAJMiBrH"
202026097217515520	neutral	Copper river salmon season is just days away from starting...Call us on May 17th for pricing http://t.co/lb6TcT2y
241270330004480000	neutral	"Charlie Daniels Band, .38 Special and The Outlaws Hit the Fair, Pomona Fairplex, Fri, Sep 28 @ 7:30pm, 50% OFF, http://t.co/2GDw9oRv"
261174118748143617	positive	@Suitdaddy look up Riot Fest in Chicago in May. Lets pregame hard and go to it
237563899162017793	neutral	Resort Monday coming up at The KEE tonight: Back To School Girl theme! There will be a contest for the best dressed. http://t.co/izMUzNl5
260112971798302720	positive	Mahiro may be my bias for Kiryu...but Hiyori is definitely the cutest when he looks like this. -Nikki http://t.co/2npL7OZP
234846082893508608	neutral	"World Stand Off is set for this Friday Aug18th for PUSH KICK PROMOTIONS at the Pomona Fairplex, Down 2 scrap MMA... http://t.co/iKpc5DsH"
261268938728558592	positive	"Great night of JiuJitsu! Huge day tomorrow with the Dynamite Ninjas, Striking then Advanced Gi!!!! Don't miss it!"
282212219842883584	positive	@0_ofrann they released the Retro fours bred during Thanksgiving break on black Friday. Holy shit 4 bills they are 180 aren't they
235283545453629440	positive	Super excited to see Waiting for the Barbarians on Thursday at the @BaxterTheatre
245119758373109760	positive	"SUPER ADVANCE NOTICE to SAVE THE DATE.... Stone Brewing will be in the house on September 24th. And, there will... http://t.co/4A6svZQY"
249567920550723584	positive	Ironman Wales on channel 4 tomorrow 6.35am - sky plus it - or do as I am excited to watch it real life with a cuppa!! #ironman #ironmanwales
265487378288898048	positive	"@CatelynnLowell Hey Catelynn, this is my 1st Tweet ever &amp; i just wanted 2 say i think u &amp; Tyler r awesome. U guys would love my boys.. :)"
201170312388296704	positive	"When a child comes to the World, he makes his 1st landing in the arms of a #Nurse Lets wish all of them a 'Very Happy Nurses Day'"
277693929166630912	positive	@LegallyBlondeOz 'Omigod you guys' has been stuck in my head since I seen the show on Wednesday!! Super catchy :D
256063890830553090	negative	"No, Danny Elfman. No you may not."
196171067717455872	positive	- LMAO @ Antonio Carluccio and Gennaro Contaldo wanting some chocolate mousse cake on Saturday kitchen haha. They really want some.
281567765201043457	positive	Who wants to go with me to see Nekromantix this Friday?
238557845359038465	neutral	@LawsonRyan AND you were played on Styled To Rock on Tuesday night :-)x
206517593366999041	positive	Hungry? 15% off your bill if you show your membership badge &amp; Phoenix Comicon program at Majerle's Bar &amp; Grill - 2nd St. and Washington ~SM
217802495701950465	positive	I love it! June 13th is officially Matt Cain Day in San Francisco! #SFGiants #BeatLA
251129165791780864	positive	So excited for Jonathan Kozol tomorrow I can't even stand it.
269158726349508608	negative	Rubbish day not helped by helpful academic who says I've rendered my unborn baby irreparably stupid by having a glass of wine on Sat nights
243427510287732736	positive	"@jbkedz94 yup but got to be at trinity next tuesday to enrole, wednesday is a good day to brake the week"
279037009987764224	neutral	"@ReadandMakeup oh, I like some Jovi. Just nothing since 'These Days' or the Sept. 11th benefit. Blaze of Glory is my jam."
238747228628463617	positive	Catching up with #Accused #SeanBean Jimmy McGovern is one of the best writers on TV today! Part 2 tomorrow with Anne-Marie Duff. Can't wait!
274008365015912448	neutral	Going to be an hour away from @tylerseguin92 tomorrow in Interlaken .. what's the chance I can get tickets to Biels home game friday night?
248562816603267072	neutral	Shiver Me Timbers! The answer to our trivia: International Talk Like a Pirate Day! It's the 10th anniversary of the worldwide celebration!
217804120847941632	positive	Aww! Matt Cain just given a key to the city &amp; a proclamation of June 13th as Matt Cain Day in SF for his perfect game. Yay Matty! #MattCain
243591701757841408	neutral	Boots Electric (Jesse Hughes from Eagles of Death Metal's band added at last minute to the show tomorrow night! Thur. 9/6 Doors @ 9pm. $5
208667158585155584	positive	"for those who may not know, Rock Im Park streaming Metallicas set live right now..! """"One"""" just finished! -Randy! http://t.co/e3VPK0A1"
261685090512433152	positive	well I am excited for tomorrow's HOT JAM with Suzanne show from 11-1 I have learned its a great thing to have... http://t.co/sRHUN2pD
274618292264644608	positive	CODDYY!!!! I'm coming to see you at the Kirby center in Wilkes-Barre on December 9th! :) @CodySimpson http://t.co/wrHhe5Y7
273803344093511680	positive	WACKY WEDNESDAY on Threshold. I have a feeling all sorts of awesome stuff is going to happen today on Threshold.... http://t.co/limba0zW
262169150259089408	positive	"Nice piece about @Glinner in tomorrow's Scotland on Sunday, pegged to his new stage production of The Ladykillers. Man gives good quotage."
239247852700852224	positive	But excited for the scramble at knollwood tomorrow morning. Going to tear the west course up
229350646967566336	positive	Cant believe that just in March I was judging PawSox Idol with Miss MA teen @jordynjm. Tonight she's competing for Miss teen USA! #goodluck
255332955067662338	positive	"Ladies and Gents, come get your pictures taken FRIDAY and SAT Nights @ the Penthouse on Livernois!! New Backdrops coming soon!!"
243936536775782400	neutral	just a thursday. #monstertruckrally #firsttimeforeverything @ralls19 @ Pomona Fairplex http://t.co/13xNNzhh
218353395604533249	positive	DSQ Band will open for Air Supply July 29th at Winspear Opera House!!! Come see our first concert with the full... http://t.co/IimcuIAx
265879264619016193	positive	"Any of you wanting fab fun childcare for your little ones in Haltwhistle, get along to Little Star on Thursday... http://t.co/DYPxbLaM"
264514822765412352	negative	I dont work til monday but no one is fucking with me sooooo ill be on some De La Soul JUST ME MYSELF N I
277496340613828609	positive	"Watched """"The Ladykillers"""" this afternoon. The perfect film for Saturday afternoon. Or any other time of the week."
269369164194529280	negative	De La Soul is Sunday at Clockenflap?! WTF! At least they had the decency to sched Uptown Rockers for Saturday @drafus #NYinHK
239028097121402880	positive	"anyone interested in a couple of tickets for Runrig tomorrow at the Northern Meeting Park, Inverness?"
230668484927975425	neutral	@ofarevolution 4th OAR concert of 2012 tonight at Art Park! 2 ladies want hooked up with VIP &amp; a HEY GIRL! Traveled from Philly 4 this!
224784851943952385	positive	miketindall13 hope all the boys with a Glaws connection in the Barbarians squad get to play Tuesday
229048349402218496	neutral	USA coming up...last time this many Americans were in London the 8th Air Force started the Baby Boom.
246354879164055552	positive	Jimmy McGovern's 'Hillsborough' airing again this Sunday on ITV3 for anyone that might want to see it.
233643830392520704	neutral	anybody trying to go to Summersville with @kristapaige13 @basedbuddhist and myself tomorrow?
246567452023087105	positive	Good luck to @Beccie1983 and the IT team climbing Mount Snowdon tomorrow for Bristol based charity Paul's Place. Send a picture from the top
231734756558114816	neutral	"I'm going to Nekromantix at HiFi in Sydney, Australia - Oct 5 http://t.co/uA4Gvlcv"
245320812360527872	positive	I graduate in November with my bachelors degree. I think my present to myself is tickets to Phoenix Comicon and San Diego Comicon
241279311099858944	neutral	"9 to 5 will be premiering at the Art Park Players October 12, 13, 14, 19, 20, 21, 26, 27 2012 call 281-794-2448 for more information"
236579350110146560	positive	"Wondering what you made of 1st episode of Jimmy McGovern's 2nd series of 'Accused'? In my view, Sean Bean good but Stephen Graham excellent."
280606795813240832	neutral	"Pattaya Mail: SONGKHLA, Dec 16 - Hotels in Hat Yai, the business center of this southern province, have been ful... http://t.co/RGL4BAFi"
257307348371132417	neutral	Starting off my sunday with Resident evil operation raccoon city
272263022465150976	negative	Damn i just gave her a reason to ground me 4 da whole festve season... Omigod wont evn go ta my pensdown on mon:( shidd!
248494301514964992	positive	"The Rum Runners will be performing on Saturday, September 29th... you don't want to miss this Jerry Garcia... http://t.co/aPoPXiqi"
243574451642458114	neutral	Tomorrow for Splash Dance we have Digitalism @SurrenderVegas going to be Wet &amp; Wild...
208473345342185474	neutral	Oliver's Harem: So we had this joke on Friday of Phoenix Comicon that Oliver had his own little harem with all t... http://t.co/7CRPofuA
246733759519522816	positive	"Good luck and lots of energy to @cderycke, who is competing in the Ironman Wales this Sunday!! Come on Chris!"
264423602227646464	positive	"Thanks, Lyndsey ...hairstrks sometimes red, sometimes pink! @QueenEasyGreen We're going to see The Ladykillers in Nott'ham tomorrow!!"
248870383317569536	neutral	I was just reminded by @johngmcnutt that tomorrow is International Talk Like A Pirate Day. http://t.co/kr7ZmKeJ #whimsy
263881146310459392	positive	"@squallina Try to get the 13th anniversary one! It's the best one, and it's two discs. :Db The second disc is covers and Danny Elfman."
254723593013952512	positive	@jesselalejo Raccoon City and this one are pretty much the same but it's a big step up from the 5th. So fun!
260534108915134465	positive	@_0ldieKTA it was awesome. OHHHHHH we won 1st place by just doing that oldschool weird :3 Danny Elfman style :P
242755217949618176	positive	Who wants to go with me to see Liza in November at the Kirby center???? It's Liza. Fucking. Minnelli.
234766009494556673	neutral	Is anyone else going to see Sheryl Crow at Art Park on Tuesday?
267356999916851200	positive	"Big day Sunday - Christchurch Park at 1045am for the Remembrance Service - We will remember, Ipswich will remember"
223245701990195202	neutral	"@_KaylaM yes, I'm going out in Port Credit tomorrow. Maybe Toronto on Friday night and then The Kee on Saturday. I'm staying in Port Credit."
235846687933997056	positive	"Join us at Main Library, 12 p.m. on Monday, 8/20 for the 2012 Kiwanis Corporate Regatta. Lunch is $5, helps support Summer Reading Club."
242246470735110147	positive	"Six Sentence Sunday - """"Blaze of Glory"""" - and it's FREE! http://t.co/c4I1gaxm"
258675450153410560	positive	We have a busy Saturday coming up at Knollwood! Our experts will be on hand to help you find the perfect academy... http://t.co/LmKneVP0
264806965677531136	positive	I love giving out Halloween Candy and seeing happy neighborhood kids even if it is Nov 3. #Sandy
279960686950498304	positive	Good way to start the day. #NowPlaying How to See The Sun Rise by Ben Sollee on #Spotify http://t.co/rAZ7c08C
205875841291386880	positive	"Copper River salmon, quinoa, roasted beets, and #thebigsalad. Thursday is the new Saturday."
235071664231178240	positive	Anyone interested in camping tonight on the New River and swimming at Summersville tomorrow?
232988173712629761	positive	Next Friday the 9-12 year olds get to make a gnome house in Reading Club. How cool!!! http://t.co/YaUmxX5z
225345334921007104	positive	@paulbtwitt is such an encourager! Loved the conversation on the way home from Barbarians! Ready to action tomorrow!!
284758357699600384	positive	Jiujitsu tomorrow - then ufc 155 - it's gonna be a great day I can already tell
239905100284428289	negative	"@cycletard Hilarious. Give the doping convictions, the '99 Maillot Jaune devolves to the kid to who was 17th at the '99 Tour l'Avenir"
262638959216164864	neutral	Paloma Faith may not have a Brit but she has to be a shoe in for the Chelsea Flower Show #scd
281353734318071809	positive	I am Predicting a Baby Boom in September - for those that are throwing caution to the wind and going to out with a bang on Thursday Night.
268413043438923776	neutral	"Check out RNDM (Jeff Ament of Pearl Jam, Joseph Arthur &amp; Richard Stuverud) this Sunday at the Fox Theatre in Boulder. http://t.co/PEyHUbSq"
198231686331383808	neutral	"One more game and @NYKnicks are toast from the playoffs as @MiamiHEAT beat New York 87-70 at MSG to lead series 3-0, Game 4 on ABC Sunday."
260592506201325568	positive	I been a GIANTS fan since the Kenny Lofton's 1st year in San Fran... I'm proud of that ball club
199529867044323328	neutral	Antonio Carluccio is the latest celeb chef to try his hand at an Italian eatery in Liverpool. Our 1st impressions... http://t.co/tUNW0yVz
249016014220689408	positive	"The first Hickman Reading Club meeting is Thursday, September 27 from 3:00 to 4:00. See you there! :)"
251835769105301504	neutral	Want to win tix to see Ben Sollee for tomorrow night at the Peel? Email Sadie@981theriver.com for you shot at tix. http://t.co/XDiCqpZ6
248384105312575488	neutral	Our Rock Star speakers for the Sept 27th @MS2Conf in Grand Bend are @ms2weathergirl @emotivatemktg @Liz_Gray @berniawheaton @Nextlevel_Coach
206484659633262592	positive	"@ReneeLarie well thanks and that's cool, if you're in Ohio June 2nd you should come to my show at Heart and Sole"
